股票代码,股票名称,最新收盘,ret1,ret5,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,前10日区间振幅,振幅收敛比,近5日平均成交量,前10日平均成交量,成交量收敛比,近5日平均换手率,前10日平均换手率,换手率收敛比,流动性收敛证据,MA5_3日斜率,MA10_3日斜率,短期下行停止证据,整理证据可用项,整理收敛支持项,整理成熟度状态,距250日高点,250日位置,MA20距离,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,最近25日曾涨停,25日内涨停次数,最近涨停日期,涨停板规则,涨停核验交易日数,25日最大单日涨幅,阶段2分,长期趋势证据,右上角位置证据,40日仍活证据,长期下降修复惩罚,二级结构延续贡献,阶段3分,生命周期标签,阶段3通过,阶段3风险提示,阶段3规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明,OpenAI生命周期资格,OpenAI结构成熟对齐,OpenAI基础资格,OpenAI过热排序惩罚,OpenAI前置对齐分,OpenAI输入排名,OpenAI输入资格,OpenAI输入上限,OpenAI实际输入数,OpenAI前置判定代码,OpenAI前置判定原因,阶段2通过,基础整理条件,整理成熟,振幅收敛,流动性收敛,短期下行停止,中期趋势仍活,稳健上沿核心区,稳健上沿宽区,阶段2风险提示,阶段2规则说明
001210,金房能源,29.2,0.0325318246110324,0.0731348768834987,0.0376687988628285,0.0191972076788831,0.6647662485746866,0.2253462022660513,0.8985695708712613,0.0925925925925925,-0.0673906100287448,0.1682835820895521,0.5502176233883553,4655447.2,9338957.7,0.4984975143425267,0.0303049959019978,0.0667943008088151,0.4537063122906186,True,0.0172279333569655,-0.005744525293319,True,3,3,收敛较充分,-0.0673906100287448,0.899091343854615,0.0271563247502459,0.0535363772819994,0.03829590216944,0.1105746309411326,0.0,27.0,26.8,0.0814814814814814,0.0895522388059701,True,1,2026-08-20,沪深主板10%,4,10.018484288354902,15,3,2,1,0,2.9402985074626864,8.940298507462686,右上角/高位趋势,True,40日加速较大：仅作趋势成熟风险提示，不单独判尾端,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,1,True,,,96,1.2388059701492538,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,0,23.940298507462686,1,True,50,21,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名1/21，输入上限50只,True,True,True,True,True,True,True,True,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
002708,光洋股份,17.03,-0.0133256083429895,0.0377818403412553,0.1152586771447283,0.5300988319856244,0.7869884575026236,0.273747195213164,0.4274937133277452,0.0852378011117973,-0.0307342060330108,0.4162520729684907,0.2047744783681825,35977479.2,55741336.6,0.6454362488322536,0.0696394144900525,0.1093760143810586,0.636697313246701,True,0.0199878861296185,0.036983998505697,True,3,3,收敛较充分,-0.0307342060330108,0.9397321428571428,0.1473421814996969,0.0855582363390512,0.0348733739177107,0.0303635114353955,-0.005837711617046,16.19,14.97,0.0518838789376157,0.1376085504342017,True,3,2026-09-07,沪深主板10%,18,10.028248587570632,14,3,2,1,0,2.776119402985074,8.776119402985074,右上角/高位趋势,True,40日加速较大：仅作趋势成熟风险提示，不单独判尾端,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,2,True,,,96,1.2388059701492538,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,0,22.776119402985074,2,True,50,21,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名2/21，输入上限50只,True,True,True,True,True,True,True,True,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
001309,德明利,413.09,0.0407124681933841,0.0257244307600623,0.0556861742908254,-0.004890152245134,0.0330090774963114,-0.5656256572029443,0.0828331017851056,0.0940944881889764,-0.0784383714445065,0.1399999999999999,0.6721034870641175,10176403.8,11244567.7,0.905006228029558,0.0635159524434678,0.0680854421155537,0.9328859513854586,True,-0.0097730594814641,0.0004287930837907,True,3,3,收敛较充分,-0.5784795918367347,0.3611777830364084,0.0140898317296775,0.0076627437677943,-0.1019846250554805,0.0288611423953162,0.0134442236451508,381.0,381.0,0.0842257217847768,0.0842257217847768,True,1,2026-08-27,沪深主板10%,18,10.000255957408676,15,3,0,1,0,2.9402985074626864,6.940298507462686,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,20,True,,,96,1.2388059701492538,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,0,21.940298507462686,3,True,50,21,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名3/21，输入上限50只,True,True,True,True,True,True,True,True,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
688003,天准科技,83.7,0.0307881773399014,0.1021859362654729,0.1158512198373549,-0.0152941176470587,0.1281843914274161,-0.3456848030018762,0.4067226890756303,0.1486761710794295,-0.0433192364841695,0.1597222222222222,0.9308421145842548,3870281.0,4325105.0,0.894840934497544,0.0184336420971603,0.0222048135006259,0.8301642387872658,True,0.0330987352101184,0.0227301782107334,True,3,3,收敛较充分,-0.3934782608695651,0.3922775601566872,0.0444548432381843,0.0160036407969672,-0.0660360085444002,0.0393924711929385,0.0072202166064982,73.65,72.0,0.1364562118126273,0.1625000000000001,True,1,2026-08-17,科创板20%,18,20.0,15,3,0,1,0,2.9402985074626864,6.940298507462686,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,20,True,,,96,1.2388059701492538,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,0,21.940298507462686,4,True,50,21,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名4/21，输入上限50只,True,True,True,True,True,True,True,True,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
300679,电连技术,45.39,0.0257627118644068,0.0717827626918536,0.0555813953488373,-0.1177842565597667,0.1387355745107878,-0.2862085233527284,0.3365724381625441,0.1247553816046965,-0.161927621861152,0.2558254833911748,0.4876581486369633,17519463.4,17546660.7,0.998450001372626,0.0483680160435855,0.0488123477448212,0.9908971454608456,True,0.0262865090403336,-0.0003421688945663,True,3,3,收敛较充分,-0.3882749326145552,0.3155143739605607,-0.0181700194678778,0.015872320861703,-0.0707170822782516,0.0338130810909576,0.009115162294353,40.88,40.34,0.1103228962818003,0.125185919682697,True,1,2026-08-17,创业板20%,18,20.004690431519712,14,3,0,1,0,2.776119402985074,6.776119402985074,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,22,True,,,96,1.2388059701492538,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,0,20.776119402985074,5,True,50,21,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名5/21，输入上限50只,True,True,True,True,True,True,True,True,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
600378,昊华科技,48.0,0.0171646535282898,0.0575016523463318,0.0491803278688525,0.0160880609652835,0.0983981693363844,-0.2295345104333868,0.5355086372360844,0.1311852704257766,-0.1216834400731929,0.2454421148587054,0.5344855771850587,52069037.2,83265138.9,0.62534018303307,0.0515219019803457,0.0776317619162198,0.6636703935168718,True,0.0116971592613224,-0.0025197450610879,True,3,3,收敛较充分,-0.4551645856980704,0.335101973138783,0.0093257493717999,0.0109782132304081,-0.0510036544674541,0.0515920225927712,-0.0103092783505154,43.45,43.45,0.1047180667433831,0.1047180667433831,True,2,2026-08-28,沪深主板10%,18,10.011350737797976,14,3,0,1,0,2.776119402985074,6.776119402985074,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,22,True,,,96,1.2388059701492538,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,0,20.776119402985074,6,True,50,21,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名6/21，输入上限50只,True,True,True,True,True,True,True,True,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
603110,东方材料,25.13,-0.0148961191689535,0.1051011433597186,-0.0297297297297297,-0.0145098039215686,0.3416978109983981,0.0757705479452055,0.5570012391573729,0.1693548387096774,-0.0682239525398591,0.2034805890227576,0.8322898981324283,9711619.6,11670537.3,0.8321484564382481,0.0472106732817188,0.0579969529098151,0.8140198909265298,True,0.05189116333923,0.0021390374331551,True,3,3,收敛较充分,-0.1182456140350877,0.7582496413199425,0.0260283760334796,0.0081445660473404,0.0054340064551143,0.0608169307440318,-0.0210362290611609,22.32,22.32,0.1258960573476701,0.1258960573476701,True,1,2026-08-17,沪深主板10%,18,9.992069785884228,12,3,2,1,0,1.82089552238806,7.82089552238806,右上角/高位趋势,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,10,True,,,96,1.2388059701492538,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,0,19.82089552238806,7,True,50,21,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名7/21，输入上限50只,True,True,True,True,True,True,True,False,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
000026,飞亚达,19.79,0.0481991525423728,0.0685745140388769,0.0020253164556962,-0.0647448015122873,0.2423101067168862,0.0035496957403651,0.3877980364656381,0.1161111111111111,-0.0859122401847575,0.198781838316722,0.5841132776230269,6234940.6,10219385.0,0.6101091797598387,0.0171042916651852,0.0264109743094472,0.6476206240928805,True,0.0060890930456147,-0.0088728398246065,True,3,3,收敛较充分,-0.2840086830680174,0.4652588555858309,0.0081764690898902,0.0178944530565479,-0.0156414278081319,0.0454709719386368,0.0383001049317943,18.0,18.0,0.0994444444444444,0.0994444444444444,True,1,2026-08-17,沪深主板10%,18,9.990439770554492,13,3,0,1,0,2.388059701492537,6.388059701492537,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,29,True,,,96,1.2388059701492538,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,0,19.388059701492537,8,True,50,21,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名8/21，输入上限50只,True,True,True,True,True,True,True,False,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
000620,盈新发展,3.2,0.015873015873016,0.0289389067524117,0.0774410774410774,0.015873015873016,0.1895910780669145,-0.0643274853801169,0.0847457627118644,0.0624999999999999,-0.1208791208791209,0.1661016949152541,0.3762755102040817,272051734.2,322418809.5,0.8437836943256872,0.063963976571373,0.0690145858152264,0.9268182343747532,True,-0.0019035532994924,0.0131410256410258,True,3,3,收敛较充分,-0.21760391198044,0.646825396825397,-0.0045108103904184,0.0216408268733849,0.0080771941237058,0.0107712432853683,0.0,3.04,2.98,0.0526315789473683,0.0738255033557047,True,2,2026-08-24,沪深主板10%,7,10.158730158730169,13,3,0,1,0,2.388059701492537,6.388059701492537,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,29,True,,,96,1.2388059701492538,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,0,19.388059701492537,9,True,50,21,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名9/21，输入上限50只,True,True,True,True,True,True,True,True,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
300142,沃森生物,13.31,0.0183626625860751,0.0168067226890755,0.0254237288135592,-0.1732919254658386,0.1147403685092127,0.1405312767780635,0.1147403685092127,0.0621557828481509,-0.1928441479684656,0.0907680372381691,0.6847761033441593,58425308.2,85567456.4,0.6827982349607391,0.034367531438513,0.0542623762044879,0.6333583938344111,True,-0.0028814073400059,-0.0001517335558758,True,3,3,收敛较充分,-0.2156747200942839,0.4125200642054576,-0.024229317107144,0.0079087414999508,0.0147639178022709,0.0241874925896163,-0.0104089219330854,12.71,12.71,0.0472069236821399,0.0472069236821399,True,1,2026-08-20,创业板20%,18,20.0,13,3,0,1,0,2.388059701492537,6.388059701492537,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,29,True,,,96,1.2388059701492538,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,0,19.388059701492537,10,True,50,21,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名10/21，输入上限50只,True,True,True,True,True,True,True,True,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
