股票代码,股票名称,最新收盘,ret1,ret5,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,前10日区间振幅,振幅收敛比,近5日平均成交量,前10日平均成交量,成交量收敛比,近5日平均换手率,前10日平均换手率,换手率收敛比,流动性收敛证据,MA5_3日斜率,MA10_3日斜率,短期下行停止证据,整理证据可用项,整理收敛支持项,整理成熟度状态,距250日高点,250日位置,MA20距离,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,最近25日曾涨停,25日内涨停次数,最近涨停日期,涨停板规则,涨停核验交易日数,25日最大单日涨幅,阶段2分,长期趋势证据,右上角位置证据,40日仍活证据,长期下降修复惩罚,二级结构延续贡献,阶段3分,生命周期标签,阶段3通过,阶段3风险提示,阶段3规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明,OpenAI生命周期资格,OpenAI结构成熟对齐,OpenAI基础资格,OpenAI过热排序惩罚,OpenAI前置对齐分,OpenAI输入排名,OpenAI输入资格,OpenAI输入上限,OpenAI实际输入数,OpenAI前置判定代码,OpenAI前置判定原因,阶段2通过,基础整理条件,整理成熟,振幅收敛,流动性收敛,短期下行停止,中期趋势仍活,稳健上沿核心区,稳健上沿宽区,阶段2风险提示,阶段2规则说明
603980,吉华集团,8.24,0.0024330900243307862,0.01104294478527601,0.07152145643693109,0.22436849925705782,0.33983739837398375,0.22985074626865676,0.31419457735247214,0.1293333333333334,-0.027154663518299982,0.236764705882353,0.5462525879917186,54727247.6,74416069.1,0.7354224465479057,,0.10970650983672943,,True,0.0176322418136019,0.01790052422963817,True,3,3,收敛较充分,-0.05504587155963303,0.8790931989924432,0.09661964333244599,0.03242024150730627,0.0472606246799796,0.013385277510891358,-0.0072289156626507145,7.5,7.36,0.09866666666666668,0.11956521739130443,True,1,2026-09-01,沪深主板10%,25,9.999999999999986,14,3,2,1,0,2.908839779005525,8.908839779005525,右上角/高位趋势,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,2,True,,,104,1.3812154696132597,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,0,22.908839779005525,1,True,50,14,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名1/14，输入上限50只,True,True,True,True,True,True,True,True,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
002708,光洋股份,17.26,0.03601440576230508,0.05179768433881793,0.10783055198973046,0.5878564857405706,0.8283898305084749,0.23285714285714287,0.4828178694158076,0.10642317380352641,-0.01764371087080241,0.4162520729684907,0.25567001515349186,35543270.0,53912012.0,0.6592829442165876,,0.1057865017148478,,True,0.013828238719068464,0.04881619144602878,True,3,3,收敛较充分,-0.01764371087080241,0.9654017857142858,0.18641737695903204,0.08741296486209316,0.03186083707236964,0.02527502678408111,0.02251184834123232,15.88,14.89,0.0869017632241813,0.15916722632639368,True,3,2026-09-07,沪深主板10%,25,10.028248587570632,15,3,2,1,0,3.0,9.0,右上角/高位趋势,True,40日加速较大：仅作趋势成熟风险提示，不单独判尾端,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,1,True,,,104,1.3812154696132597,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,2,22.0,2,True,50,14,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名2/14，输入上限50只,True,True,True,True,True,True,True,True,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
002957,科瑞技术,41.83,-0.019226260257913297,0.0470588235294116,0.06654767975522691,0.027259332023575666,0.1119085592769804,-0.3081376116440623,0.6125674633770237,0.1590296495956873,-0.045848540145985495,0.1878048780487805,0.8467812510939194,15554741.8,15696808.7,0.9909493131556099,,0.03591806335942887,,True,0.004145025968837368,0.014499709500593427,True,3,3,收敛较充分,-0.41967258601553825,0.441572826287613,0.03424403510940777,0.01959534809622432,-0.05988333173950444,0.05344889636509342,0.015784361340456465,37.1,36.9,0.12749326145552553,0.13360433604336053,True,2,2026-09-16,沪深主板10%,25,10.007737941707484,14,3,0,1,0,2.908839779005525,6.908839779005525,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,27,True,,,104,1.3812154696132597,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,0,20.908839779005525,3,True,50,14,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名3/14，输入上限50只,True,True,True,True,True,True,True,True,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
301419,阿莱德,42.35,-0.005868544600938996,0.056900424257549265,0.09743456854107269,0.05348258706467668,0.5033723819666311,-0.09931943853679293,0.31521739130434767,0.15386666666666676,-0.05888888888888888,0.20226308345120222,0.7607254079254085,7150225.4,8375175.7,0.8537403460085022,,0.0797860938783793,,True,0.009279475982532981,0.03108184287398119,True,3,3,收敛较充分,-0.19563152896486224,0.6449500172354361,0.07810192963698404,0.054191755442334344,-0.013518888477080049,0.04533971703441497,0.008333333333333304,37.5,35.35,0.1293333333333333,0.19801980198019797,True,1,2026-08-14,创业板20%,25,19.999999999999996,14,3,0,1,0,2.908839779005525,6.908839779005525,中期上升趋势延续,True,40日加速较大：仅作趋势成熟风险提示，不单独判尾端,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,27,True,,,104,1.3812154696132597,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,0,20.908839779005525,4,True,50,14,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名4/14，输入上限50只,True,True,True,True,True,True,True,True,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
600186,莲花控股,12.61,-0.020962732919254767,0.06955046649703145,0.01857835218093684,0.1442831215970961,0.4477611940298505,-0.19166666666666665,0.7937411095305831,0.15310586176727908,-0.04324734446130507,0.1571298819255223,0.9743904844264406,246839060.2,254150505.5,0.9712318286142461,,0.15354109930007637,,True,0.0316115365813916,0.018739212624311552,True,3,3,收敛较充分,-0.20841180163214068,0.6888472352389878,0.04703782123136957,0.05448879655735284,-0.019577866175859437,0.09747485186716309,-0.04252088078967353,11.43,11.32,0.10323709536307968,0.1139575971731448,True,2,2026-09-14,沪深主板10%,13,10.016694490818034,12,3,2,1,0,2.3038674033149174,8.303867403314918,右上角/高位趋势,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,7,True,,,104,1.3812154696132597,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,0,20.303867403314918,5,True,50,14,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名5/14，输入上限50只,True,True,True,True,True,True,True,False,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
603880,南卫股份,9.71,-0.025100401606425682,-0.022155085599194213,-0.01621073961499475,0.1841463414634148,0.6076158940397351,0.2895086321381142,0.37926136363636376,0.07082452431289639,-0.0654475457170356,0.13304252998909494,0.5323449901223439,7364800.0,12950773.8,0.5686764446461106,,0.0486487529741105,,True,-0.005475562766173003,0.002031281738777091,True,3,3,收敛较充分,-0.0654475457170356,0.8664047151277015,0.012724238631623086,0.055999074395464365,0.05099753911056415,0.06016208049082006,-0.029970029970029843,9.46,9.44,0.026427061310782207,0.028601694915254328,True,1,2026-08-17,沪深主板10%,25,9.950248756218905,12,3,2,1,0,2.3038674033149174,8.303867403314918,右上角/高位趋势,True,40日加速较大：仅作趋势成熟风险提示，不单独判尾端,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,7,True,,,104,1.3812154696132597,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,0,20.303867403314918,6,True,50,14,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名6/14，输入上限50只,True,True,True,True,True,True,True,False,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
300765,石药创新,43.27,0.0025486561631140603,0.01501290171240921,-0.02192585895117538,-0.16434916956353796,0.12069412069412078,0.6559510141599696,0.5365767045454546,0.06765834932821498,-0.1593161064697881,0.1670395227442209,0.4050439573622151,12158812.8,20936116.0,0.5807578062712301,,0.014407090131913028,,True,0.00046423100134607154,-0.008424849882417429,True,3,3,收敛较充分,-0.27883333333333327,0.5538666666666667,-0.02452770638892643,0.01992757819316071,0.08493637968281909,0.07007618984118347,-0.013226909920182384,41.68,40.23,0.03814779270633406,0.07556549838429039,True,1,2026-08-20,创业板20%,25,19.999999999999996,13,3,0,1,0,2.685082872928177,6.685082872928177,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,30,True,,,104,1.3812154696132597,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,0,19.685082872928177,7,True,50,14,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名7/14，输入上限50只,True,True,True,True,True,True,True,True,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
600487,亨通光电,68.49,0.047247706422018254,0.07166327648255355,0.04901209986215327,0.10432118671396307,0.23028561164002137,-0.44180929095354526,0.4340452261306533,0.12783171521035608,-0.05151641046946409,0.17951649787651086,0.7120889540653323,158609293.2,171153344.7,0.9267086978522834,,0.06964166304317547,,True,0.008289865871833113,-0.004970439775867197,True,3,3,收敛较充分,-0.45142170604725673,0.46825172186055286,0.05081469207401268,0.03742041241701988,-0.10317499450886869,0.04416132162897779,0.040881458966565365,61.8,61.22,0.10825242718446604,0.11875204181639987,True,1,2026-08-14,沪深主板10%,25,10.008733624454136,13,3,0,1,0,2.685082872928177,6.685082872928177,中期上升趋势延续,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,30,True,,,104,1.3812154696132597,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,0,19.685082872928177,8,True,50,14,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名8/14，输入上限50只,True,True,True,True,True,True,True,False,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
000628,高新发展,56.19,-0.00017793594306059202,0.021450645337211416,0.04036289576004437,0.36284259034683486,0.5479338842975208,0.1213330672520454,0.16335403726708075,0.1228377065111759,-0.030705537346903622,0.24666666666666665,0.49799070207233476,10208775.8,14530175.6,0.7025913575332153,,0.07558407486197424,,True,-0.0013200352009387073,0.012450985857910268,True,3,3,收敛较充分,-0.17270318021201414,0.6681753889674681,0.08479091856828447,0.05833407033990756,0.005536562490545682,-0.004605796555479991,-0.004958384983176911,51.45,51.45,0.09212827988338179,0.09212827988338179,True,1,2026-08-21,沪深主板10%,12,9.99272374484599,14,0,0,1,0,2.908839779005525,3.908839779005525,中段/待确认,True,40日加速较大：仅作趋势成熟风险提示，不单独判尾端,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,79,True,,,104,1.3812154696132597,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,0,17.908839779005525,9,True,50,14,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名9/14，输入上限50只,True,True,True,True,True,True,True,True,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
300363,博腾股份,22.07,0.0004533091568450498,0.05396370582616994,0.1476859074362975,-0.09844771241830064,0.35398773006134965,0.3498470948012231,0.1364572605561276,0.12462612163509472,-0.05400771538791249,0.19892473118279563,0.626498881733179,18987861.2,23416206.3,0.8108854592727088,,0.046939774660797365,,True,0.017743618939178418,0.04062345373577436,True,3,3,收敛较充分,-0.2708952758506772,0.5184967704051673,0.07532644708633796,0.03927502439185737,0.06033058622588494,-0.0018305545185911543,0.0031818181818181746,20.06,18.95,0.10019940179461617,0.16464379947229557,True,1,2026-08-20,创业板20%,15,20.000000000000018,14,0,0,1,0,2.908839779005525,3.908839779005525,中段/待确认,True,,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,79,True,,,104,1.3812154696132597,入选：满足三级生命周期筛选资格条件；本阶段不设置数量下限或上限,True,True,True,0,17.908839779005525,10,True,50,14,QUALIFIED_FOR_OPENAI,进入OpenAI：三类整理成熟证据3/3且250日生命周期通过；对齐排名10/14，输入上限50只,True,True,True,True,True,True,True,True,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据
