日期,开盘价,最高价,最低价,收盘价,成交量,成交额,换手率,未复权开盘价,未复权最高价,未复权最低价,未复权收盘价,前复权比例系数
2026-07-30,15.29,15.6,14.71,14.9,2666876.0,40437440.0,0.0186546002700922,15.29,15.6,14.71,14.9,1.0
2026-07-31,15.18,15.68,15.18,15.31,3018236.0,46633115.0,0.0211123374693095,15.18,15.68,15.18,15.31,1.0
2026-08-03,15.32,15.95,15.31,15.88,2772712.0,43578644.0,0.0193949152581852,15.32,15.95,15.31,15.88,1.0
2026-08-04,15.9,16.51,15.9,16.35,2912096.0,47436211.0,0.0203698960237126,15.9,16.51,15.9,16.35,1.0
2026-08-05,16.35,16.77,16.31,16.65,2669504.0,44297700.0,0.0186729829356192,16.35,16.77,16.31,16.65,1.0
2026-08-06,16.6,16.88,16.41,16.84,2063880.0,34487178.0,0.0144366878720413,16.6,16.88,16.41,16.84,1.0
2026-08-07,16.91,16.91,16.42,16.87,2254015.0,37572528.0,0.015766668126974,16.91,16.91,16.42,16.87,1.0
2026-08-10,16.87,17.12,16.58,17.06,1977360.0,33512996.0,0.0138314868745564,16.87,17.12,16.58,17.06,1.0
2026-08-11,17.14,17.23,16.71,17.11,1815253.0,30876289.0,0.0126975604055403,17.14,17.23,16.71,17.11,1.0
2026-08-12,17.2,17.41,17.0,17.3,1272700.0,21979058.0,0.0089024423196828,17.2,17.41,17.0,17.3,1.0
2026-08-13,17.48,17.54,17.01,17.03,1701230.0,29426349.0,0.0118999779582886,17.48,17.54,17.01,17.03,1.0
2026-08-14,17.1,17.3,17.0,17.23,1574076.0,27023061.0,0.0110105451377363,17.1,17.3,17.0,17.23,1.0
2026-08-17,17.25,17.68,16.93,17.65,1862718.0,32309032.0,0.013029574568111,17.25,17.68,16.93,17.65,1.0
2026-08-18,18.98,21.18,18.88,21.18,5663513.0,116044806.0,0.0396158543327365,18.98,21.18,18.88,21.18,1.0
2026-08-19,22.58,25.42,21.51,25.42,22751298.0,525340142.0,0.1591436459047027,22.58,25.42,21.51,25.42,1.0
2026-08-20,23.0,25.28,22.0,22.54,17037090.0,399673825.0,0.1191731837984167,23.0,25.28,22.0,22.54,1.0
2026-08-21,22.54,24.11,20.28,23.35,18093535.0,395349507.0,0.1265629383960574,22.54,24.11,20.28,23.35,1.0
2026-08-24,21.81,21.92,20.45,20.86,13484683.0,285019376.0,0.0943243597129783,21.81,21.92,20.45,20.86,1.0
2026-08-25,20.11,21.17,19.4,20.62,10502143.0,216018870.0,0.0734617131221503,20.11,21.17,19.4,20.62,1.0
2026-08-26,20.3,21.05,19.5,19.8,11856172.0,238864243.0,0.082933045778454,20.3,21.05,19.5,19.8,1.0
2026-08-27,19.67,20.68,19.67,20.33,10542881.0,213163329.0,0.0737466724175217,19.67,20.68,19.67,20.33,1.0
2026-08-28,19.98,20.4,19.7,19.74,8085758.0,161289021.0,0.0565592788606222,19.98,20.4,19.7,19.74,1.0
2026-08-31,19.4,20.32,19.11,20.3,6947076.0,138326094.0,0.0485942825335529,19.4,20.32,19.11,20.3,1.0
2026-09-01,20.1,20.31,19.78,20.2,6111262.0,122544117.0,0.0427478254541286,20.1,20.31,19.78,20.2,1.0
2026-09-02,20.0,20.0,18.88,19.16,6858415.0,132051307.0,0.0479741053995029,20.0,20.0,18.88,19.16,1.0
